"STATISTIC","Statistic Label","TLIST(M1)","Month","C03113V05042","Driving Test Centre","UNIT","VALUE"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","119","Dundalk, Co. Louth","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","120","Dungarvan, Co. Waterford","Weeks","5"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","121","Ennis, Co. Clare","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","122","Finglas, Co. Dublin","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","123","Galway (Carnmore), Co. Galway","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","124","Galway (Westside), Co. Galway","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","125","Gorey, Co. Wexford","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","5"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","128","Killarney, Co. Kerry","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","129","Killester, Co. Dublin","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","130","Kilrush, Co. Clare","Weeks","3"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","131","Letterkenny, Co. Donegal","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","132","Limerick - Castlemungret, Co. Limerick","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","133","Limerick - Woodview, Co. Limerick","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","135","Longford, Co. Longford","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","136","Loughrea, Co. Galway","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","4"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","140","Monaghan, Co. Monaghan","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","141","Mulhuddart, Co. Dublin","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","144","Mullingar, Co. Westmeath","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","145","Naas, Co. Kildare","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","146","Navan, Co. Meath","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","147","Nenagh, Co. Tipperary","Weeks","4"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","148","Newcastle West, Co. Limerick","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","150","Portlaoise, Co. Laois","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","151","Raheny, Co. Dublin","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","152","Roscommon, Co. Roscommon","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","153","Shannon, Co. Clare","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","154","Skibbereen, Co. Cork","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","155","Sligo, Co. Sligo","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","156","Tallaght, Co. Dublin","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","157","Thurles, Co. Tipperary","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","158","Tipperary, Co. Tipperary","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","159","Tralee, Co. Kerry","Weeks","5"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","161","Tuam, Co. Galway","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","162","Tullamore, Co. Offaly","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","163","Waterford, Co. Waterford","Weeks","4"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","164","Wexford, Co. Wexford","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","165","Wicklow, Co. Wicklow","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202207","2022 July","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","-","All driving test centres","Weeks","13.8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","100","Athlone, Co. Westmeath","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","101","Ballina, Co. Mayo","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","102","Birr, Co. Offaly","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","103","Birr (County Arms Hotel), Co. Offaly","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","104","Buncrana, Co. Donegal","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","106","Carlow Talbot Hotel, Co. Carlow","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","107","Carrick On Shannon, Co. Leitrim","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","108","Castlebar, Co. Mayo","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","109","Cavan, Co. Cavan","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","110","Charlestown (Dublin), Co. Dublin","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","111","Clifden, Co. Galway","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","112","Clonmel, Co. Tipperary","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","115","Cork (Wilton), Co. Cork","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","116","Donegal, Co. Donegal","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","117","Drogheda, Co. Louth","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","119","Dundalk, Co. Louth","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","120","Dungarvan, Co. Waterford","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","121","Ennis, Co. Clare","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","122","Finglas, Co. Dublin","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","123","Galway (Carnmore), Co. Galway","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","124","Galway (Westside), Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","125","Gorey, Co. Wexford","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","128","Killarney, Co. Kerry","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","129","Killester, Co. Dublin","Weeks","35"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","130","Kilrush, Co. Clare","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","131","Letterkenny, Co. Donegal","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","132","Limerick - Castlemungret, Co. Limerick","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","133","Limerick - Woodview, Co. Limerick","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","135","Longford, Co. Longford","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","136","Loughrea, Co. Galway","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","140","Monaghan, Co. Monaghan","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","141","Mulhuddart, Co. Dublin","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","144","Mullingar, Co. Westmeath","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","145","Naas, Co. Kildare","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","146","Navan, Co. Meath","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","147","Nenagh, Co. Tipperary","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","148","Newcastle West, Co. Limerick","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","150","Portlaoise, Co. Laois","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","151","Raheny, Co. Dublin","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","152","Roscommon, Co. Roscommon","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","153","Shannon, Co. Clare","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","154","Skibbereen, Co. Cork","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","155","Sligo, Co. Sligo","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","156","Tallaght, Co. Dublin","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","157","Thurles, Co. Tipperary","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","158","Tipperary, Co. Tipperary","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","159","Tralee, Co. Kerry","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","161","Tuam, Co. Galway","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","162","Tullamore, Co. Offaly","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","163","Waterford, Co. Waterford","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","164","Wexford, Co. Wexford","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","165","Wicklow, Co. Wicklow","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202208","2022 August","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","-","All driving test centres","Weeks","14.6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","100","Athlone, Co. Westmeath","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","101","Ballina, Co. Mayo","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","102","Birr, Co. Offaly","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","103","Birr (County Arms Hotel), Co. Offaly","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","104","Buncrana, Co. Donegal","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","106","Carlow Talbot Hotel, Co. Carlow","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","107","Carrick On Shannon, Co. Leitrim","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","108","Castlebar, Co. Mayo","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","109","Cavan, Co. Cavan","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","110","Charlestown (Dublin), Co. Dublin","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","111","Clifden, Co. Galway","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","112","Clonmel, Co. Tipperary","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","115","Cork (Wilton), Co. Cork","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","116","Donegal, Co. Donegal","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","117","Drogheda, Co. Louth","Weeks","30"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","119","Dundalk, Co. Louth","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","120","Dungarvan, Co. Waterford","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","121","Ennis, Co. Clare","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","122","Finglas, Co. Dublin","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","123","Galway (Carnmore), Co. Galway","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","124","Galway (Westside), Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","125","Gorey, Co. Wexford","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","6"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","128","Killarney, Co. Kerry","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","129","Killester, Co. Dublin","Weeks","26"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","130","Kilrush, Co. Clare","Weeks","7"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","131","Letterkenny, Co. Donegal","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","132","Limerick - Castlemungret, Co. Limerick","Weeks","22"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","133","Limerick - Woodview, Co. Limerick","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","135","Longford, Co. Longford","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","136","Loughrea, Co. Galway","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","140","Monaghan, Co. Monaghan","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","141","Mulhuddart, Co. Dublin","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","142","Mulhuddart (Carlton Hotel), Co. Dublin","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","143","Mulhuddart Maple House, Co. Dublin","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","144","Mullingar, Co. Westmeath","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","145","Naas, Co. Kildare","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","146","Navan, Co. Meath","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","147","Nenagh, Co. Tipperary","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","148","Newcastle West, Co. Limerick","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","150","Portlaoise, Co. Laois","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","151","Raheny, Co. Dublin","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","152","Roscommon, Co. Roscommon","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","153","Shannon, Co. Clare","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","154","Skibbereen, Co. Cork","Weeks","8"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","155","Sligo, Co. Sligo","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","156","Tallaght, Co. Dublin","Weeks","24"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","157","Thurles, Co. Tipperary","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","158","Tipperary, Co. Tipperary","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","159","Tralee, Co. Kerry","Weeks","9"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","160","Tralee (HGV's), Co. Kerry","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","161","Tuam, Co. Galway","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","162","Tullamore, Co. Offaly","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","163","Waterford, Co. Waterford","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","164","Wexford, Co. Wexford","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","165","Wicklow, Co. Wicklow","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202209","2022 September","166","Portlaoise (Maldron Hotel), Co. Laois","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","-","All driving test centres","Weeks","16.3"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","100","Athlone, Co. Westmeath","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","101","Ballina, Co. Mayo","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","102","Birr, Co. Offaly","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","103","Birr (County Arms Hotel), Co. Offaly","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","104","Buncrana, Co. Donegal","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","105","Carlow, Co. Carlow","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","106","Carlow Talbot Hotel, Co. Carlow","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","107","Carrick On Shannon, Co. Leitrim","Weeks","13"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","108","Castlebar, Co. Mayo","Weeks","14"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","109","Cavan, Co. Cavan","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","110","Charlestown (Dublin), Co. Dublin","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","111","Clifden, Co. Galway","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","112","Clonmel, Co. Tipperary","Weeks","16"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","113","Cork (Ballincollig), Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","115","Cork (Wilton), Co. Cork","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","116","Donegal, Co. Donegal","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","117","Drogheda, Co. Louth","Weeks","31"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","118","Dun Laoghaire / Deansgrange, Co. Dublin","Weeks","23"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","119","Dundalk, Co. Louth","Weeks","18"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","120","Dungarvan, Co. Waterford","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","121","Ennis, Co. Clare","Weeks","15"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","122","Finglas, Co. Dublin","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","123","Galway (Carnmore), Co. Galway","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","124","Galway (Westside), Co. Galway","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","125","Gorey, Co. Wexford","Weeks","20"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","126","Kilkenny (Govt Buildings), Co. Kilkenny","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","128","Killarney, Co. Kerry","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","129","Killester, Co. Dublin","Weeks","29"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","130","Kilrush, Co. Clare","Weeks","10"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","131","Letterkenny, Co. Donegal","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","132","Limerick - Castlemungret, Co. Limerick","Weeks","26"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","133","Limerick - Woodview, Co. Limerick","Weeks","17"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","134","Limerick (Roxboro), Co. Limerick","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","135","Longford, Co. Longford","Weeks","11"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","136","Loughrea, Co. Galway","Weeks","21"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Weeks","19"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","138","Mallow, Co. Cork","Weeks",""
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","139","Mallow (Cork Racecourse Mallow), Co. Cork","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","140","Monaghan, Co. Monaghan","Weeks","12"
"ROA36C01","Estimated Time to Car Test Invite at Month End","202210","2022 October","141","Mulhuddart, Co. Dublin","Weeks","25"
